Filename,Sound label,Phrase,Tone,Segment,Begin time,End time,Duration,Type
D_0_22.wav,PF-4-ou,PF,4,ou,1310.635786,1310.678657,42.87078331,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1310.980711,1311.083923,103.2115289,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1312.823758,1312.865451,41.69213825,fry
D_0_22.wav,PM-2-i,PM,2,i,1313.280819,1313.313135,32.31530092,fry
D_0_22.wav,UF-1-o,UF,1,o,1314.029257,1314.072872,43.61458458,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1320.827166,1320.855906,28.73969783,fry
D_0_22.wav,PF-2-je,PF,2,je,1321.480244,1321.585778,105.5340462,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1321.694919,1321.777506,82.58698711,fry
D_0_22.wav,UF-1-o,UF,1,o,1321.987923,1322.080564,92.64105511,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1323.411782,1323.510813,99.03124845,fry
D_0_22.wav,PI-2-u,PI,2,u,1323.510813,1323.673721,162.9079353,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1324.295375,1324.34618,50.80531661,fry
D_0_22.wav,UF-1-o,UF,1,o,1324.527978,1324.619078,91.1002566,fry
D_0_22.wav,UI-3-o,UI,3,o,1325.642741,1325.670518,27.77719178,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1325.983398,1326.039019,55.62102146,fry
D_0_22.wav,PF-2-en,PF,2,en,1326.502661,1326.672464,169.8027985,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1326.838423,1326.940981,102.5576571,fry
D_0_22.wav,UF-1-o,UF,1,o,1327.118998,1327.211684,92.68600262,fry
D_0_22.wav,AS2-0-eh,AS2,0,eh,1331.712708,1331.755026,42.3184484,fry
D_0_22.wav,UI-3-o,UI,3,o,1333.115278,1333.143357,28.07864592,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1333.433421,1333.499998,66.57687771,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1334.304928,1334.409436,104.5078179,fry
D_0_22.wav,UF-1-o,UF,1,o,1334.587952,1334.646725,58.77244754,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1336.185829,1336.231125,45.29612654,fry
D_0_22.wav,PF-3-in,PF,3,in,1336.92732,1336.987565,60.24503488,fry
D_0_22.wav,UF-1-o,UF,1,o,1337.380712,1337.499406,118.6940177,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1338.903003,1338.983255,80.251819,fry
D_0_22.wav,PI-2-uan,PI,2,uan,1338.992474,1339.143541,151.067728,fry
D_0_22.wav,UF-1-o,UF,1,o,1340.031927,1340.100236,68.30900162,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1344.277374,1344.33415,56.77605306,fry
D_0_22.wav,PF-2-ming,PF,2,ming,1344.797831,1344.899559,101.7282019,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1345.067585,1345.169475,101.8899434,fry
D_0_22.wav,UF-1-o,UF,1,o,1345.33393,1345.416531,82.60092721,fry
D_0_22.wav,PM-2-i,PM,2,i,1347.309516,1347.342435,32.91946506,fry
D_0_22.wav,PI-2-ong,PI,2,ong,1349.657735,1349.714183,56.44768859,fry
D_0_22.wav,PF-3-an,PF,3,an,1350.057269,1350.192747,135.4784533,fry
D_0_22.wav,UF-1-o,UF,1,o,1350.574786,1350.645489,70.70266486,fry
D_0_22.wav,PI-4-uo,PI,4,uo,1352.220597,1352.27459,53.99284879,fry
D_0_22.wav,PM-3-ou,PM,3,ou,1357.013424,1357.123753,110.3284485,fry
D_0_22.wav,PF-2-ing,PF,2,ing,1357.32506,1357.405666,80.60630806,fry
D_0_22.wav,PM-4-i,PM,4,i,1359.560003,1359.605695,45.69180209,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1361.646299,1361.698986,52.6876888,fry
D_0_22.wav,PM-3-i,PM,3,i,1362.018869,1362.059044,40.17496161,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1364.11498,1364.164814,49.83433864,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1369.03481,1369.092474,57.6633823,fry
D_0_22.wav,PI-3-eng,PI,3,eng,1369.233145,1369.342619,109.4736668,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1369.888705,1370.003732,115.0265254,fry
D_0_22.wav,UF-1-o,UF,1,o,1370.156388,1370.213986,57.5984601,fry
D_0_22.wav,PF-3-ing,PF,3,ing,1372.102348,1372.213226,110.8775905,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1372.350309,1372.438516,88.20712937,fry
D_0_22.wav,PI-3-an,PI,3,an,1374.238984,1374.299554,60.57016895,fry
D_0_22.wav,PF-2-ing,PF,2,ing,1374.69645,1374.768153,71.70334678,fry
D_0_22.wav,PI-4-a,PI,4,a,1376.959779,1376.996849,37.06958175,fry
D_0_22.wav,PF-2-je,PF,2,je,1377.291161,1377.385861,94.70038997,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1377.510291,1377.565784,55.49303773,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1381.12708,1381.16688,39.79997194,fry
D_0_22.wav,UF-1-o,UF,1,o,1382.158823,1382.193176,34.35258752,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1383.613197,1383.667956,54.75932236,fry
D_0_22.wav,PI-4-l,PI,4,l,1383.681342,1383.725555,44.2130825,fry
D_0_22.wav,PM-2-ou,PM,2,ou,1383.933531,1384.059358,125.8269277,fry
D_0_22.wav,PF-2-an,PF,2,an,1384.201314,1384.289158,87.84426987,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1386.339108,1386.400449,61.34059911,fry
D_0_22.wav,PI-4-au,PI,4,au,1386.486927,1386.517961,31.03445858,fry
D_0_22.wav,PF-3-a,PF,3,a,1386.841712,1387.007595,165.8821241,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1388.917625,1388.993678,76.05213618,fry
D_0_22.wav,PF-3-ou,PF,3,ou,1389.579796,1389.660277,80.48094644,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1389.777565,1389.835603,58.03789783,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1394.312675,1394.416223,103.5482165,fry
D_0_22.wav,PM-2-ai,PM,2,ai,1396.230594,1396.366533,135.9393951,fry
D_0_22.wav,PF-3-a,PF,3,a,1396.456982,1396.607922,150.9393932,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1398.370998,1398.423657,52.65945755,fry
D_0_22.wav,PF-2-en,PF,2,en,1399.010218,1399.160446,150.2277985,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1401.26733,1401.326545,59.21481757,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1402.119613,1402.24375,124.1372387,fry
D_0_22.wav,UF-1-o,UF,1,o,1402.410514,1402.480684,70.1700378,fry
D_0_22.wav,PI-2-o,PI,2,o,1405.996646,1406.084193,87.5469258,fry
D_0_22.wav,PF-3-u,PF,3,u,1406.402975,1406.469392,66.41731873,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1406.604974,1406.724773,119.7981534,fry
D_0_22.wav,UF-1-o,UF,1,o,1406.875095,1406.992522,117.4271478,fry
D_0_22.wav,PF-3-ou,PF,3,ou,1408.893153,1408.953053,59.89984768,fry
D_0_22.wav,UF-1-o,UF,1,o,1409.357853,1409.424716,66.86287187,fry
D_0_22.wav,PM-1-an,PM,1,an,1411.439628,1411.46699,27.36203598,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1411.836426,1411.936334,99.90800476,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1419.232246,1419.307138,74.89215292,fry
D_0_22.wav,PI-2-j,PI,2,j,1419.403729,1419.491497,87.76808291,fry
D_0_22.wav,PF-3-an,PF,3,an,1419.74681,1419.860396,113.5857028,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1419.993765,1420.108934,115.1685206,fry
D_0_22.wav,UF-1-o,UF,1,o,1420.238701,1420.329084,90.38329332,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1422.825112,1422.883352,58.24020294,fry
D_0_22.wav,UF-1-o,UF,1,o,1423.126031,1423.188267,62.23647265,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1424.675829,1424.732913,57.08411587,fry
D_0_22.wav,PI-2-i,PI,2,i,1424.905596,1424.956821,51.22499694,fry
D_0_22.wav,PF-3-u,PF,3,u,1425.318265,1425.386994,68.7294733,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1425.502336,1425.637485,135.1493446,fry
D_0_22.wav,UF-1-o,UF,1,o,1425.758074,1425.868397,110.3231619,fry
D_0_22.wav,PM-3-i,PM,3,i,1427.843595,1427.880445,36.8495768,fry
D_0_22.wav,UF-1-o,UF,1,o,1428.560505,1428.645879,85.37390826,fry
D_0_22.wav,UI-3-o,UI,3,o,1431.371165,1431.419204,48.03923705,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1431.715745,1431.777201,61.45554032,fry
D_0_22.wav,PI-2-ang,PI,2,ang,1431.934476,1431.972133,37.65710708,fry
D_0_22.wav,PM-3-au,PM,3,au,1432.083467,1432.155039,71.57189297,fry
D_0_22.wav,AS2-0-eh,AS2,0,eh,1432.558292,1432.67277,114.4777123,fry
D_0_22.wav,UF-1-o,UF,1,o,1432.832153,1432.917475,85.32232175,fry
D_0_22.wav,UI-3-o,UI,3,o,1433.982164,1434.020522,38.35768851,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1434.306979,1434.351254,44.27521223,fry
D_0_22.wav,PM-2-eh,PM,2,eh,1434.655024,1434.712038,57.01416142,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1435.109077,1435.222877,113.7999188,fry
D_0_22.wav,UF-1-o,UF,1,o,1435.430958,1435.476874,45.91563529,fry
D_0_22.wav,UI-3-o,UI,3,o,1436.62438,1436.666429,42.04904756,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1436.955743,1437.035545,79.80140296,fry
D_0_22.wav,PI-2-ang,PI,2,ang,1437.167464,1437.280441,112.9773373,fry
D_0_22.wav,PF-3-an,PF,3,an,1437.622697,1437.717487,94.79054335,fry
D_0_22.wav,AS2-0-eh,AS2,0,eh,1437.918274,1437.961352,43.07785471,fry
D_0_22.wav,UF-1-o,UF,1,o,1438.089366,1438.161966,72.60077061,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1439.701699,1439.777843,76.14361727,fry
D_0_22.wav,PI-2-en,PI,2,en,1439.846652,1439.98212,135.4681989,fry
D_0_22.wav,PM-2-i,PM,2,i,1440.182027,1440.203685,21.65786299,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1444.939229,1445.026224,86.99469062,fry
D_0_22.wav,PI-4-en,PI,4,en,1445.267607,1445.299611,32.00335199,fry
D_0_22.wav,PM-2-i,PM,2,i,1445.457596,1445.507842,50.2468084,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1445.87586,1446.012504,136.643294,fry
D_0_22.wav,UF-1-o,UF,1,o,1446.185934,1446.209844,23.9098482,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1447.678645,1447.755886,77.24156495,fry
D_0_22.wav,PI-3-in,PI,3,in,1447.936113,1447.975854,39.7412091,fry
D_0_22.wav,PM-3-i,PM,3,i,1448.157522,1448.185338,27.81658211,fry
D_0_22.wav,AS2-0-eh,AS2,0,eh,1448.628965,1448.712223,83.25773707,fry
D_0_22.wav,UF-1-o,UF,1,o,1448.856273,1448.890262,33.98897926,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1450.195651,1450.300733,105.0816783,fry
D_0_22.wav,PF-3-au,PF,3,au,1450.876379,1450.972066,95.68766426,fry
D_0_22.wav,UF-1-o,UF,1,o,1451.333194,1451.452933,119.7391745,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1452.971179,1453.021334,50.15508946,fry
D_0_22.wav,PI-2-au,PI,2,au,1453.265502,1453.31597,50.46786931,fry
D_0_22.wav,PF-1-en,PF,1,en,1453.713168,1453.790408,77.23959508,fry
D_0_22.wav,AS2-0-eh,AS2,0,eh,1453.855775,1453.985343,129.5678638,fry
D_0_22.wav,UF-1-o,UF,1,o,1454.114528,1454.196769,82.2412762,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1459.133661,1459.188363,54.70196733,fry
D_0_22.wav,PM-2-ou,PM,2,ou,1459.441557,1459.556469,114.9125074,fry
D_0_22.wav,AS2-0-eh,AS2,0,eh,1460.007881,1460.095856,87.97475797,fry
D_0_22.wav,UF-1-o,UF,1,o,1460.255864,1460.327653,71.78863448,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1461.879194,1461.91493,35.73580411,fry
D_0_22.wav,PI-3s-ai,PI,3s,ai,1462.046569,1462.130649,84.08007433,fry
D_0_22.wav,PM-3-au,PM,3,au,1462.243922,1462.289812,45.89026286,fry
D_0_22.wav,AS2-0-eh,AS2,0,eh,1462.762728,1462.836414,73.6851379,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1464.586279,1464.648592,62.31279202,fry
D_0_22.wav,PI-3-ang,PI,3,ang,1464.82295,1464.91142,88.46904598,fry
D_0_22.wav,PF-3-o,PF,3,o,1465.343428,1465.390012,46.58380843,fry
D_0_22.wav,UF-1-o,UF,1,o,1465.817559,1465.881226,63.66779811,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1467.311267,1467.391074,79.80784658,fry
D_0_22.wav,PF-2-ang,PF,2,ang,1467.973387,1468.060982,87.59482995,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1468.208384,1468.327383,118.9990637,fry
D_0_22.wav,UF-1-o,UF,1,o,1468.463067,1468.560475,97.40865466,fry
D_0_22.wav,PF-3-wang,PF,3,wang,1472.98213,1473.10671,124.580058,fry
D_0_22.wav,UI-3-o,UI,3,o,1474.511199,1474.553891,42.69196364,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1474.827991,1474.896266,68.27431093,fry
D_0_22.wav,PM-3-au,PM,3,au,1475.217972,1475.327262,109.2905358,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1475.68592,1475.783615,97.69533291,fry
D_0_22.wav,UF-1-o,UF,1,o,1475.982008,1476.042214,60.20675391,fry
D_0_22.wav,PI-3-au,PI,3,au,1477.466139,1477.566286,100.1464717,fry
D_0_22.wav,PF-3-ong,PF,3,ong,1477.911351,1478.023509,112.1578012,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1478.184831,1478.293916,109.0849847,fry
D_0_22.wav,UF-1-o,UF,1,o,1478.441496,1478.534829,93.33332724,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1479.995293,1480.074637,79.34451287,fry
D_0_22.wav,PI-1-y,PI,1,y,1480.085954,1480.128812,42.85714615,fry
D_0_22.wav,PF-2-ou,PF,2,ou,1480.685637,1480.780382,94.74468168,fry
D_0_22.wav,UF-1-o,UF,1,o,1481.228191,1481.271503,43.31119192,fry
D_0_22.wav,PI-2-ang,PI,2,ang,1484.830754,1485.00963,178.8755913,fry
D_0_22.wav,PF-3-en,PF,3,en,1485.507181,1485.553733,46.55227274,fry
D_0_22.wav,UF-1-o,UF,1,o,1485.974623,1486.071554,96.93055766,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1487.528063,1487.595363,67.29932236,fry
D_0_22.wav,PM-3-ou,PM,3,ou,1487.901706,1488.118172,216.4662393,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1490.085727,1490.231545,145.8180784,fry
D_0_22.wav,PI-3-ai,PI,3,ai,1490.795814,1490.914036,118.2225114,fry
D_0_22.wav,PM-2-ou,PM,2,ou,1490.914036,1491.097002,182.9662067,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1491.400855,1491.487788,86.93279287,fry
D_0_22.wav,UF-1-o,UF,1,o,1491.663763,1491.762139,98.37650209,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1493.251613,1493.304801,53.18802045,fry
D_0_22.wav,PI-3-u,PI,3,u,1493.471452,1493.5509,79.44758413,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1494.094524,1494.190567,96.04353244,fry
D_0_22.wav,UF-1-o,UF,1,o,1494.390512,1494.427754,37.24203601,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1498.356968,1498.442789,85.82174004,fry
D_0_22.wav,PI-3-y,PI,3,y,1498.450746,1498.5839,133.1545017,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1499.258277,1499.338401,80.12421099,fry
D_0_22.wav,UF-1-o,UF,1,o,1499.510572,1499.612126,101.5547124,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1501.066898,1501.15307,86.17160123,fry
D_0_22.wav,PM-2-i,PM,2,i,1501.56007,1501.621328,61.25820431,fry
D_0_22.wav,PF-3-y,PF,3,y,1501.875652,1501.912604,36.95107366,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1502.06406,1502.133873,69.81276777,fry
D_0_22.wav,UF-1-o,UF,1,o,1502.299082,1502.411918,112.8364364,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1506.483041,1506.53133,48.28916048,fry
D_0_22.wav,PF-3-ou,PF,3,ou,1507.14699,1507.176548,29.55838801,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1511.304429,1511.348473,44.04371733,fry
D_0_22.wav,PF-2-i,PF,2,i,1511.965284,1512.013499,48.21458107,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1512.170883,1512.221465,50.58199593,fry
D_0_22.wav,UF-1-o,UF,1,o,1512.447558,1512.534284,86.72517277,fry
D_0_22.wav,PI-3-an,PI,3,an,1514.250719,1514.29821,47.49100782,fry
D_0_22.wav,PF-2-un,PF,2,un,1514.610126,1514.728905,118.7793476,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1514.872865,1514.963596,90.73015461,fry
D_0_22.wav,UF-1-o,UF,1,o,1515.129108,1515.223445,94.33749346,fry
D_0_22.wav,UF-1-o,UF,1,o,1517.848764,1517.903308,54.54436235,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1523.528023,1523.607267,79.24344274,fry
D_0_22.wav,PI-2-ang,PI,2,ang,1523.658924,1523.768235,109.3115083,fry
D_0_22.wav,PF-2-eng,PF,2,eng,1524.07413,1524.160933,86.80304489,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1524.27579,1524.385977,110.1870223,fry
D_0_22.wav,UF-1-o,UF,1,o,1524.556543,1524.643947,87.40417947,fry
D_0_22.wav,UI-3-o,UI,3,o,1525.885715,1525.931383,45.66715665,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1526.217375,1526.264048,46.67223494,fry
D_0_22.wav,PM-2-i,PM,2,i,1526.70046,1526.751964,51.50382367,fry
D_0_22.wav,PF-3-e,PF,3,e,1526.879308,1526.973219,93.91034835,fry
D_0_22.wav,PM-2-ou,PM,2,ou,1529.125011,1529.20264,77.6286595,fry
D_0_22.wav,PF-2-en,PF,2,en,1529.375582,1529.509583,134.0013308,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1529.597891,1529.619315,21.42347054,fry
D_0_22.wav,PI-3-an,PI,3,an,1531.602327,1531.661819,59.4925933,fry
D_0_22.wav,PM-4-ou,PM,4,ou,1531.857059,1531.88471,27.65060951,fry
D_0_22.wav,UF-1-o,UF,1,o,1532.462336,1532.527698,65.36156871,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1536.049673,1536.094546,44.87277725,fry
D_0_22.wav,PI-2-ou,PI,2,ou,1536.210654,1536.306009,95.35465166,fry
D_0_22.wav,PF-2-an,PF,2,an,1536.621094,1536.761461,140.3669746,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1538.623247,1538.669377,46.12962699,fry
D_0_22.wav,PI-2-u,PI,2,u,1538.760636,1538.822892,62.25593101,fry
D_0_22.wav,PM-4-ou,PM,4,ou,1538.993607,1539.048864,55.25639747,fry
D_0_22.wav,UF-1-o,UF,1,o,1539.692058,1539.743422,51.36357961,fry
D_0_22.wav,PF-2-an,PF,2,an,1541.753857,1541.864512,110.6548249,fry
D_0_22.wav,UF-1-o,UF,1,o,1542.228655,1542.328274,99.61909437,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1543.636304,1543.690811,54.50628898,fry
D_0_22.wav,PF-3-ang,PF,3,ang,1544.216874,1544.411467,194.5925077,fry
D_0_22.wav,AS2-0-eh,AS2,0,eh,1544.579126,1544.649559,70.43306329,fry
D_0_22.wav,PS1-3-i,PS1,3,i,1548.457491,1548.530251,72.76046004,fry
D_0_22.wav,PI-2-au,PI,2,au,1548.53438,1548.712927,178.5469445,fry
D_0_22.wav,PM-3-i,PM,3,i,1548.867217,1548.910484,43.26678889,fry
D_0_22.wav,AS1-3-en,AS1,3,en,1549.353171,1549.396526,43.35537535,fry
D_0_22.wav,PM-3-ou,PM,3,ou,1551.294786,1551.331787,37.00110348,fry
D_0_22.wav,UF-1-o,UF,1,o,1552.115719,1552.15801,42.29073898,fry
D_0_22.wav,PI-3-au,PI,3,au,1553.701797,1553.735071,33.27301939,fry
D_0_22.wav,PI-3-o,PI,3,o,1556.330283,1556.462834,132.5509678,fry
D_0_30.wav,PF-2-ang,PF,2,ang,225.4152954,225.4924886,77.19322088,pd
D_0_30.wav,PM-3-ou,PM,3,ou,230.2812413,230.4676099,186.368578,pd
D_0_30.wav,PF-4-y,PF,4,y,230.4676099,230.5093652,41.75535827,pd
D_0_30.wav,PM-3s-ei,PM,3s,ei,234.51687,234.5555793,38.70926154,pd
D_0_30.wav,PM-3s-ei,PM,3s,ei,234.5555793,234.6004835,44.90424457,pd
D_0_30.wav,AS1-3-en,AS1,3,en,235.1055671,235.1389073,33.34016389,pd
D_0_30.wav,AS1-3-en,AS1,3,en,235.1389073,235.1775763,38.66906558,pd
D_0_30.wav,AS2-0-meh,AS2,0,meh,235.1775763,235.2741372,96.56090364,pd
D_0_30.wav,UF-1-o,UF,1,o,235.5263265,235.6472512,120.9246502,pd
D_0_30.wav,PS1-3-i,PS1,3,i,238.6178707,238.6634698,45.59910104,pd
D_0_30.wav,PI-2-n,PI,2,n,238.794992,238.8665991,71.60710623,pd
D_0_30.wav,PM-3-i,PM,3,i,239.075026,239.116405,41.37899042,pd
D_0_30.wav,AS-3-enmeh,AS,3,enmeh,239.5216824,239.6613125,139.6301186,pd
D_0_30.wav,UF-1-o,UF,1,o,239.8892456,239.9234556,34.20999371,pd
D_0_30.wav,UF-1-o,UF,1,o,239.9380486,239.9815403,43.49170647,pd
D_0_30.wav,PM-3-i,PM,3,i,251.2571831,251.2833425,26.15934302,pd
D_0_30.wav,AS1-3-en,AS1,3,en,251.6694827,251.7152582,45.77542714,pd
D_0_30.wav,AS2-0-eh,AS2,0,eh,251.7245323,251.799034,74.50178455,pd
D_0_30.wav,PI-3-ai,PI,3,ai,255.9166592,255.9797808,63.12164629,pd
D_0_30.wav,PM-2-ou,PM,2,ou,255.9797808,256.2108222,231.0414002,pd
D_0_30.wav,PI-4-l,PI,4,l,256.2240901,256.2940108,69.92074733,pd
D_0_30.wav,AS1-3-n,AS1,3,n,256.5754017,256.5996739,24.27226074,pd
D_0_30.wav,UF-1-o,UF,1,o,256.9157492,256.9446699,28.92068449,pd
D_0_30.wav,UF-1-o,UF,1,o,256.9446699,256.986287,41.61705444,pd
D_0_30.wav,PF-3-u,PF,3,u,261.2998476,261.3614164,61.56875996,pd
D_0_30.wav,AS-3-enmeh,AS,3,enmeh,261.4788035,261.6398298,161.0263495,pd
D_0_30.wav,UF-1-o,UF,1,o,261.8561662,261.8796694,23.50314454,pd
D_0_30.wav,UF-1-o,UF,1,o,261.8796694,261.9714873,91.81791231,pd
D_0_30.wav,PF-3-o,PF,3,o,265.1222609,265.1905783,68.31732176,pd
D_0_30.wav,PF-3-o,PF,3,o,265.1905783,265.2442962,53.71792055,pd
D_0_30.wav,AS1-3-en,AS1,3,en,265.3740761,265.4108919,36.81576814,pd
D_0_30.wav,AS2-0-eh,AS2,0,eh,265.4159392,265.5086571,92.71793945,pd
D_0_30.wav,UF-1-o,UF,1,o,265.7623341,265.8735906,111.2565537,pd
D_0_30.wav,UF-1-o,UF,1,o,265.8735906,265.9056152,32.02458547,pd
D_0_30.wav,AS1-3-en,AS1,3,en,274.3347316,274.3769175,42.18595814,pd
D_0_30.wav,UF-1-o,UF,1,o,274.751382,274.7762194,24.83737721,pd
D_0_30.wav,UF-1-o,UF,1,o,274.7918082,274.8272303,35.42212337,pd
D_0_30.wav,PF-3-u,PF,3,u,278.1671332,278.2309941,63.86094651,pd
D_0_30.wav,AS1-3-en,AS1,3,en,278.3299733,278.3746529,44.67961113,pd
D_0_30.wav,AS2-0-eh,AS2,0,eh,278.3746529,278.5205175,145.8646131,pd
D_0_30.wav,UF-1-o,UF,1,o,278.7307317,278.8030937,72.36192783,pd
D_0_30.wav,UF-1-o,UF,1,o,278.8030937,278.8539258,50.83216605,pd
D_0_30.wav,PM-3-u,PM,3,u,281.8339222,281.9293277,95.40547314,pd
D_0_30.wav,PF-2-en,PF,2,en,281.9293277,281.9712787,41.95097732,pd
D_0_30.wav,PF-2-n,PF,2,n,282.036612,282.0899547,53.34265903,pd
D_0_30.wav,AS1-3-n,AS1,3,n,282.2591751,282.3047905,45.6153677,pd
D_0_30.wav,AS2-0-eh,AS2,0,eh,282.3453069,282.4043164,59.00950104,pd
D_0_30.wav,UF-1-o,UF,1,o,282.6104664,282.6853633,74.89689069,pd
D_0_30.wav,AS1-3-en,AS1,3,en,286.4726601,286.5399934,67.33330977,pd
D_0_30.wav,AS2-0-eh,AS2,0,eh,286.554877,286.6050582,50.18115893,pd
D_0_30.wav,UF-1-o,UF,1,o,286.8724011,286.9446429,72.24183618,pd
D_0_30.wav,AS1-3-en,AS1,3,en,293.4142091,293.5608316,146.6224788,pd
D_0_30.wav,UF-1-o,UF,1,o,293.7756339,293.853485,77.85112529,pd
D_0_30.wav,AS1-3-en,AS1,3,en,297.8157165,297.854742,39.02550154,pd
D_0_30.wav,UF-1-o,UF,1,o,298.176713,298.2303736,53.66060786,pd
D_0_30.wav,AS1-3-en,AS1,3,en,302.5060687,302.538965,32.89637243,pd
D_0_30.wav,PF-2-ang,PF,2,ang,306.2300563,306.4226037,192.5474172,pd
D_0_30.wav,AS1-3-en,AS1,3,en,317.4077698,317.4871059,79.33612657,pd
D_0_30.wav,AS2-0-eh,AS2,0,eh,317.4871059,317.5256531,38.54716174,pd
D_0_30.wav,PF-3-in,PF,3,in,321.0584895,321.0897663,31.27678552,pd
D_0_30.wav,UF-1-o,UF,1,o,324.9624768,324.987174,24.69721659,pd
D_0_30.wav,UF-1-o,UF,1,o,324.987174,325.0232,36.0260193,pd
D_0_30.wav,UF-1-o,UF,1,o,325.0232,325.0585963,35.39627325,pd
D_0_30.wav,AS1-3-en,AS1,3,en,328.3170553,328.3545612,37.50592766,pd
D_0_30.wav,AS2-0-eh,AS2,0,eh,328.3719439,328.4076504,35.70652792,pd
D_0_30.wav,UF-1-o,UF,1,o,328.6620382,328.6871427,25.10452529,pd
D_0_30.wav,AS1-3-ts,AS1,3,ts,335.0117417,335.0354036,23.6619477,pd
D_0_30.wav,AS1-3-en,AS1,3,en,335.0428381,335.0782546,35.41647301,pd
D_0_30.wav,UF-1-o,UF,1,o,338.6694055,338.7235243,54.11885748,pd
D_0_30.wav,PF-1-i,PF,1,i,341.635302,341.7081885,72.88650046,pd
D_0_30.wav,AS1-3-en,AS1,3,en,345.4542964,345.480163,25.86656378,pd
D_0_30.wav,AS2-0-eh,AS2,0,eh,345.506798,345.5783547,71.55673297,pd
D_0_30.wav,AS1-3-en,AS1,3,en,355.3254024,355.35176,26.35763362,pd
D_0_30.wav,AS2-0-m,AS2,0,m,355.3629658,355.3893269,26.36105058,pd
D_0_30.wav,AS2-0-eh,AS2,0,eh,355.3946611,355.4276209,32.9597398,pd
